URLs,Class
artfact.com/artist/schafer-henry-thomas-9q4axiueky,good
st-georges.org/,good
uk.linkedin.com/pub/jennifer-hopkins/23/b12/b59,good
simplebusinessplantemplateproveneasy10.a.article24h.com/,good
uah.edu/Athletics/hockey/uah-uml1.htm,good
montrealmalpractice.com/,good
mylife.com/172182383,good
cancosa.org/chinese.htm,good
classmates.com/directory/public/memberprofile/list.htm?regId=8701344539,good
ambasada.us/Dropbox/,bad
sympatico.ca/dljordan/charlespatterson.htm,good
kyprephoops.com/0809/Feb09BolusINGirls.html,good
ams1.ib.adnxs.com/if?enc=MjMzMzMzwz_UeOkmMQjAP0oMAiuHFuk_1HjpJjEIwD8zMzMzMzPDP1dKbfK9ESFmqbb1KE0vlwFMHWhTAAAAAOq1JwBfAAAA2AcAAAIAAAClEuUA-TIGAAAAAQBVU0QAVVNEANgCWgBSAAAABM4AAgUAAQIAAAAA7R_rCQAAAAA.&cnd=%21niKWuwjq_ekBEKWllAcYACD55RgwADgAQABI2A9Q6uueAVgAYNEHaABwAHgAgAEAiAEAkAEBmAEBoAEBqAEDsAEAuQEzMzMzMzPDP8EBMzMzMzMzwz_JAYIBTUAn5_w_2QEAAAAAAADwP-ABAPUBmpmZPg..&ccd=%21_QZGQwjq_ekBEKWllAcY-eUYIAA.&udj=uf%28%27a%27%2C+276362%2C+1399332172%29%3Buf%28%27c%27%2C+3833578%2C+1399332172%29%3Buf%28%27r%27%2C+15012517%2C+1399332172%29%3B&vpid=14&apid=267860&referrer=http%3A%2F%2Fad.housepetscomic.info%2Fads%2Fad499.html&media_subtypes=1&ct=0&dlo=1,bad
facebook.com/jon.mandelbaum,good
imdb.com/name/nm0826569/bio,good
evaave12.nazwa.pl/t76f3g,bad
billsportsmaps.com/?p=3552,good
co.platte.mo.us/northlandtrails/trailslist.htm,good
musicbrainz.helixcommunity.org/,good
realtor.com/property-search/Oakland_CA/Adeline-St,good
apbspeakers.com/speaker/steven-cojocaru,good
facebook.com/people/Claudine-Dansereau/668893133,good
en.wikipedia.org/wiki/Playhouse_Disney,good
mightycpm.info/,bad
arcadja.com/auctions/en/pericaud_jean_pierre/artist/22484/,good
consusgroup.com/companies/shook-hardy-and-bacon/,good
cinerd.info/ebiyhv,bad
regenttheatre.com/details/quartet_san_francisco,good
orlandovenues.net/,good
onpoint.wbur.org/2011/03/11/cary-fukunagas-jane-eyre,good
tradetabletrepair.co.uk/wp-includes/SimplePie/Data/afcd3f2bfda4393b91af15f5a326b1e3/,bad
mxp2139.com,bad
zvj4dx0qfy.lecopabohyxppa.net/oxwul57eef\nvellejaresearch.com/b/728x90.jpg?ref=coolin,bad
www.dogsandtails.be/3tpp9,bad
sharkspage.com/2008_10_01_archive.html,good
fiorefilmsllc.com/john-melendez.html,good
amextravelplanning.com/destinations/montreal,good
107thebreeze.com/pages/2687015.php,good
denchostation.web.fc2.com/rro9ws2,bad
freepages.genealogy.rootsweb.ancestry.com/~devalter/Audoir/dat371.htm,good
www.sikharaprojects.com/bdb37,bad
rootsweb.ancestry.com/~pahsc/1972.html,good
imdb.com/name/nm0733621/,good
91.239.25.70:6892,bad
rottentomatoes.com/m/and_the_band_played_on/,good
sbrforum.com/nhl-hockey/free-picks/pick-chicago-blackhawks-over-dallas-stars-season-opener-a-21516/,good
langacademy.net/vb/showthread.php?6247-Vocabulary-Learning-Strategies-and-Foreign-Language-Acquisition-(Second-Language-Acquisition),good
hopesos.com/secureview/paypal2013,bad
lgbt.wikia.com/wiki/Christopher_Cabaldon,good
commons.wikimedia.org/wiki/File:Naval_Ensign_of_South_Africa.svg,good
trucks.about.com/od/fseries19571960/a/third_generation.htm,good
armaplate.co.uk/97mdwa,bad
simple.wikipedia.org/wiki/Paul_Martin,good
slam.canoe.ca/SlamWrestlingBios/leduc_jos.html,good
uppermarlboro.patch.com/articles/police-looking-for-frederick-scott,good
topics.nytimes.com/top/reference/timestopics/people/h/george_frederick_handel/index.html,good
tinlizzie.ca/,good
spoke.com/info/p5WjnZu/SusanDube,good
answers.yahoo.com/question/index?qid=20090413100716AAuQWGg,good
dslreports.com/forum/r25376715-tou.tv,good
thepornobest.com/?tag=model,good
forums.corvetteforum.com/national-events/1277834-corvettes-at-carlisle-2006-any-questions.html,good
descendantsdepierrelefebvre.blogspot.com/,good
ottawacitizen.com/news/municipal-election/next-mayor.html,good
southbaytickets.com/venue/Bell_Centre_tickets,good
profill-smd.com/,bad
joston2.xyz/BAoIUkUPFQcdUU4eUx9XS1MNERcLWQtMGhoeSwFSTFFQBBdTVVVKBgpTHlJQBA9aUltRDwEeVx8Gb2kMIzIQSwg,bad
cbc.ca/history/EPCONTENTSE1EP3CH1PA4LE.html,good
hallmarkteam.com/item/Ed/Ed/,bad
namesdatabase.com/schools/CA/QC/Montreal/Academie%20De%20Roberval,good
jjhouse.cn/phpwind/u.php,bad
disney.go.com/disneyxd/?int_cmp=casualgames_ast_agility_xd_144x120_Intl/,good
onterm.gov.on.ca/JusticeLexicon.html,good
cameragear.lk/js/new/,bad
fgcuathletics.com/mbasketball/news/1/5/,good
canpharmacist.ca/2690407-pharmacy-calea.html,good
amazon.com/Michael-Collins-Man-Made-Ireland/dp/0312295111,good
cbc.ca/news/canada/montreal/story/2010/06/04/mtl-shell-closes-montreal-refinery.html,good
hockeydb.com/stte/montreal-canadiens-6929.html,good
absoluteastronomy.com/topics/Vada_Pinson,good
ads.dubleywells.com/,bad
usaippon.us/languageintroduction2007,good
snopes.com/critters/farce/penguins.asp,good
outdoor-furniture-factory.com/iclud/iTunes/,bad
rapid4all.org/forums/e-books-magazines/1615889-syd-segal-simply-sydney-2009-a.html,good
comfibook.com/n/Stephen+Resnick,good
railwaybob.com/Constituents/GTRConstituents.htm,good
publicrecords.com/people-search-records/danielle-theriault,good
plaxo.com/directory/profile/77312268385/20ddcc96/Paul/Corden,good
isbi.com/viewschool.asp?school=7815-College_Andre-Laurendeau,good
nwu.org/healthcare-deduction,good
lib.store.yahoo.net/lib/realityzone/UFNCoolmayorslist.html,good
en.wikipedia.org/wiki/Johanne_Gauthier,good
g3i9prnb.myutilitydomain.com/scan/10bc3726649e19df38f13703dbf5ad38,bad
publicrecords.com/people-search-directory-970,good
betonline.com/sports-betting/football/ncaa/nebraska-cornhuskers-betting-1785,good
lo-keyclothing.com/,good
filmcritic.com/reviews/1999/snow-falling-on-cedars/,good
mpwab.org/admin/img/,bad
motorcyclehalloffame.ca/duhamel_y.htm,good
freebase.com/view/en/cincinnati_bearcats_mens_basketball,good
semissourian.com/story/1753207.html,good
idolator.com/5149282/2009-grammy-award-winners,good
youtube.com/watch?v=sZ--OcQfS4g,good
absoluteastronomy.com/topics/Charles_Kennedy,good
answers.com/topic/gladu,good
manhattanchiros.com/imgs/upgrade/china/chii2/china/index.php,bad
wiki.answers.com/Q/Could_you_show_a_map_of_cities_within_200_mile_radius_of_Syracuse_NY,good
topozone.com/states/NewJersey.asp?county=Middlesex&feature=Park,good
castle.wikia.com/wiki/Jackie_Geary,good
the12thmanblog.com/2010/04/top-xi-female-footballers.html,good
soundspike.com/story/3258/timothy-b-schmit-tours-the-west/,good
amazon.com/Topps-George-Baseball-Kansas-Royals/dp/B0014EQWJ4,good
thecanadianencyclopedia.com/index.cfm?PgNm=ArchivedFeatures&Params=A2124,good
pqasb.pqarchiver.com/sptimes/offers.html?url=%2Fsptimes%2Faccess%2F21390241.html%3FFMT%3DFT%26dids%3D21390241%3A21390241%26FMTS%3DABS%3AFT%26type%3Dcurrent%26date%3DDec%2B11%252C%2B1995%26author%3D%26pub%3DSt.%2BPetersburg%2BTimes%26desc%3DHILLSBOROUGH%2BOBITUARIES%2BSeries%253A%2BHILLSBOROUGH%2BOBITUARIES,good
jigsaw.com/scid1176847/james_tyrrell.xhtml,good
alias-tv.com/episodes2.html,good
target.com/c/Missoni-women-s-clothing/-/N-5ouvz,good
sffdflame.com/active_firefighters/index,good
healthcarestock.net/wp-admin/update/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=info@qf.org.qa&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
itwnews.ir/settings/gogcnfpge/,bad
gdrgs.no-ip.org/123.functions,bad
spotlesschennai.com/,good
aapexshow.com/,good
91.223.180.3/checkupdate,bad
montrealirishparade.com/deceased.htm,good
chacha.com/question/what-is-the-score-of-the-big-12-championship-football-game,good
bankofamerica.com.khjkghkjhtyutryr34635465trhgfcvndsfgrey56765756yreytr.greenbrookrec.org/cvbncvdsjfkdsghewuityewrui3495873485o34ui534y5324jkg53k4j5bv325nbmcvbncvdsjfkdsghewuityewrui3495873485o34ui534y5324jkg53k4j5bv325nbmcvbncvdsjfkdsghewuityewrui3495873485o34ui534y5324jkg53k4j5bv325nbm/personal-information.html,bad
popolnyalka.uz/math/wp-includes/pomo/idx.php,bad
wiki.answers.com/Q/FAQ/1937-7,good
bodybuilding.com/store/univ/univ.htm,good
fonts2u.com/vtks-rock-garage-band.font,good
whosdatedwho.com/tpx_39351/mike-modano/,good
mxp1071.com,bad
ticketwood.com/mlb/Houston-Astros-vs-Detroit-Tigers-(ST)-Tickets/index.php,good
kataklysm.swizcorp.com/,good
cprw.com/Drexel/graham.htm,good
salt-lake-city-ut.net/,good
81.163.87.7/muk22.png,bad
walterfootball.com/season2007jax.php,good
imdb.com/title/tt0096018/,good
koechlin.net/components/com_tags/instal_4d0b7c2143b25/9ceccc5fd8f3055f177372d83d7dd681/acceuil.html,bad
miyako-tyan.deviantart.com/,good
victorfakes.blogspot.com/2009/10/ben-barnes-english-actor-prince-caspian.html,good
deals365.us/Groupon-coupons-codes,good
holdenrabbitranch.com/,good
imanaging.info/img1.php?,bad
veganvet.net/?wordfence_logHuman=1&hid=D84374F52DBC5C2E58A7B581EF8A1DCA,bad
mylife.com/yasukoboyer,good
apps.facebook.com/flixster/actors/sean-mcnamara?lsrc=MD-Top-Director,good
solarpvinstallersyorkshire.co.uk/page/contact_us,good
clondalkin.sireh.com/,good
namesdatabase.com/schools/US/NJ/Long%20Branch/Long%20Branch%20High%20School,good
youtube.com/watch?v=fV2JTcCU57Y,good
kristie-camacho.suite101.com/the-pantoum-nellie-wongs-grandmothers-song-a106701,good
beauty-plus.co.uk/cli/https:/atendimento/chamada.php,bad
manta.com/c/mtr4frj/bolduc-enterprises-llc,good
habseyesontheprize.com/2009/8/3/973675/terry-harper-patrice-brisebois,good
gradschools.com/program-details/ecole-polytechnique-de-montreal/graduate-programs/graduate-studies-in-civil-engineering-244376_1,good
odmp.org/officer/1561-sheriff-wyman-s.-basinger,good
en.wikipedia.org/wiki/She_Wants_Revenge_(album),good
perkinscoie.com/interactive_entertainment/,good
vimeo.com/15411690,good
ellerbebecket.com/careers/openings/index.html,good
cyber.servepics.com/,bad
local.yahoo.com/info-34178413-hill-dennis-r-md-california-endocurietherapy-oakland,good
aabad.com.pk/wordpress/ecradmin/westexcel/?X1=abuse@bfasaudi.com,bad
archive.org/details/RogueWave,good
forums.ovguide.com/showthread.php?4208-erotic-films-streaming,good
lyricsmode.com/lyrics/l/living_legends/,good
laworks.net/,good
legalview.com/local/new-haven-ct-lawyer-attorney/,good
jeannejoycestone.com/Stone.htm,good
wiki.answers.com/Q/How_did_Garret_Hobart_die,good
ashooooor-001-site1.ftempurl.com/b59cb/accueil.php?page=Login?token=6173686f6f6f6f6f722d3030312d73697465312e6674656d7075726c2e636f6d311214068721baf295ec3d6f30c94e07,bad
cbe.cornell.edu/~tmd10/duncan/coursestaught.htm,good
ibiblio.org/hyperwar/OnlineLibrary/photos/sh-usn/usnsh-n.htm,good
youtube.com/watch?v=mLEQovyEMIU,good
navarresfamouskingcakes.com/,good
sportingpulse.com/comp_info.cgi?a=FIXTURE&compID=150000&c=1-7731-0-148635-0,good
kinoeye.org/04/03/holloway03.php,good
pipl.com/directory/people/Oliver/Fuchs,good
sineadconway.com/wp-includes/css/DBMECXSQv4SXzDmQbF/616e797468696/Secure_Area/en/clients/login.php?login?lang=en=,bad
isthisyour.name/kenneth_ingalls.htm,good
sp-moto.ru/j8fn3rg3,bad
ubra.org/2011/Results/051711BBB.html,good
cp24.com/servlet/an/local/CTVNews/20090430/bio_steve_anthony/20090828/?hub=CP24About,good
ytu.am/modules/mod_search/source.php?id=,bad
unitytemple-utrf.org/building.html,good
corporationwiki.com/Texas/Dallas/lyn-r-muse/34678171.aspx,good
australiast.uts.edu.au/ARCHIVE/CAM07j.shtml,good
commons.wikimedia.org/wiki/Category:Cities_in_Ohio,good
wn.com/United_Kingdom/,good
musicnotes.com/sheetmusic/scorch.asp?ppn=sc0005633&bl=/features/artists/joel_billy/default.asp&bd=billy+joel,good
mxp1013.com,bad
navysite.de/ships/as18.htm,good
waatp.es/people/carolina-ciccone/,good
ralstonsurreywhalley.ca/barnston_island,good
zoocasa.com/en/areas/26096-RivieredesPrairiesPointeauxTrembles,good
japanhighlandgames.com/,good
j-lafferty.com/,good
smallbusinessadvocate.com/small-business-braintrust/cherie-carter-scott-35,good
whosdatedwho.com/tpx_47252/dana-hill/,good
6i3cb6owitcouepv.mywa2pay.com/img/rt.png,bad
signatureflight.com/News/Lists/PressReleases/Release.aspx?ID=58,good
mcquarrieweb.ca/canadalineups/starchoiceprint.asp?Location=EAST,good
sacramentoslotmachinerepair.com/slot/Googledoc/,bad
dipity.com/timeline/Zelda-Harris/,good
newtelaganiaga.com/wp-content/plugins/temp-conf/error.php,bad
famouswhy.com/List/c/American_screenwriters/,good
snselectappraisalmanagement.com/wp-admin/css/Dropbox.UA/index.php,bad
evri.com/organization/extra-prolific-0x514fb9,good
torrentfunk.com/torrent/273240/3x-krazy-discography.html,good
en.factolex.com/Perri_McKissack,good
blackartvisions.com/barnes-ernie-m-3.html,good
suslik.org/Writings/voy_sevenyear.html,good
gennaroespositomilano.it/,bad
buzzle.com/articles/sampaguita-flower-meaning.html,good
facebook.com/UnionLabel,good
fastum.asia/t76f3g,bad
emailretargeting.com/ERMC/E/825/32379/9a17c9a2e7c3254b15423bb2b3920192?goto=https://www.facebook.com/Teradata,bad
home.infionline.net/~ddisse/navarre.html,good
welovekgc.com/bdb37,bad
okl.hohyzuketexppw.info/zaHXs7CG9SGXFtAbL4QmH-Z2MfhJ0T39ZHm36kplKsZNe8WJpBIH0TNxDdtcdd7H1S1KZA==\n,bad
ats.ctsnetjournals.org/cgi/content/full/86/4/1328,good
yatedo.com/s/companyname%3A(Dogus+Holding),good
pt.goldenmap.com/William_McCrea,good
postcardsfromberlin.com/,good
digg.com/news/story/TOU_TV_Not_showing_much_Linux_love,good
leslierroberts.com/Special-Education-Law.shtml,good
last.fm/tag/arashi,good
espn.go.com/mlb/story/_/id/6768625/roger-clemens-trial-judge-declares-mistrial,good
ballerwives.com/category/rasheed-wallace-wife/,good
icehockey.wikia.com/wiki/List_of_Stanley_Cup_Challenge_Games,good
omega.com/,good
crossroadsbandonline.com/,good
emporis.com/building/le1250boulevardrenelevesque-montreal-canada,good
fearlesstiger.com/articles.htm,good
123people.ca/s/benoit+tousignant,good
lindtusa.com/info-exec/display/our_master_chocolatiers,good
d.altascdn.com/testapk/cong06151104_118.apk,bad
6i3cb6owitcouepv.paytostopigil.com/img/flags/fr.png,bad
experienceproject.com/groups/Loved-Someone-That-Didnt-Love-Me/forum/How-Do-You-Forget-Someone-Who-Broke-Your-Heart/4579,good
pageinsider.com/intairagent.ca,good
photobucket.com/images/tommy%20joe%20ratliff/,good
brianbrowne.com/,good
wvmlst.blogspot.com/,good
movies.yahoo.com/movie/1800135443/info,good
youtube.com/watch?v=F4AzwNnF4hI,good
artandnature.com/archambault.html,good
examiner.com/crime-in-jackson-tn/selmer-man-says-he-was-lured-into-robbery-jackson-by-a-teen-faking-a-bike-injury,good
ca.local.yahoo.com/details?id=2007833583&stx=hydro+quebec&csz=Montreal+QC&ed=0xPJCK160Sx9gwKYrFrtU7YFU4qyTy.SMZmcWzkRKtmtQvJECXLAkQs26_VZVNc83w_vLhx9LFBMQP7iH2E33DcxitWnUKc-,good
local.yahoo.com/info-32911573-krzz-963-wichita,good
youtube.com/watch?v=G3mZlztEIzY,good
auxbordsdeleure.com/indexgb.html,good
spoke.com/info/p6R6lJ8/MarcBoileau,good
heritage.org/,good
tributes.com/show/Bobbie-Lynne-Ross-84933260,good
broncosports.com/ViewArticle.dbml?DB_OEM_ID=9900&ATCLID=204991239,good
fhbg.futureproducts.xyz/undefined,bad
familypedia.wikia.com/wiki/Familypedia:List_of_Non-SMW_articles,good
yellowpages.ca/search/si/1/Jardin-D-enfants-Sourp-Hagop/Montreal,good
usatoday.com/sports/hockey/nhl/canadiens/2010-02-08-gainey-steps-down_N.htm,good
michaeljthomas.net/press.html,good
usacleaningcompany.com/classifieds,good
biography.com/people/sidney-altman-9182629,good
icehockey.wikia.com/wiki/2009-10_KHL_season,good
potbnb.com/fonts/alibaba/alibaba/,bad
yelp.com/biz_photos/_InEJeod_OkWacZjs3s5rg?select=7kbRg5XqzYZKkX1hwheCUg,good
absoluteastronomy.com/topics/Pierre_Trudeau,good
faniq.com/poll_results.php?poll_id=147574&rnum=,good
cory-monteith.com/index.php/2011/10/19/monteith-named-grand-marshal-of-grey-cup-parade/,good
ipernity.com/home/26252,good
rottentomatoes.com/celebrity/tara_spencer_nairn/,good
bc.correas.tk/atv/web/,bad
killahbeez.com/2008/07/28/video-chromeo-mommas-boy/,good
mp3raid.com/music/beneath_the_massacre.html,good
myspace.com/video/rosebud6101/me-and-caitlin-walkin-it-out/6320884,good
en.wikipedia.org/wiki/Category:A.C._Mantova_players,good
cchockeyhistory.org/Timeline/1904-07_IHL.htm,good
youtube.com/watch?v=-9n_5vMgKaY,good
nyctransitforums.com/forums/f152/soci%E9t%E9-de-transport-de-montr%E9al-stm-21193.html,good
gw4.geneanet.org/monartque?lang=en;m=P;v=andre,good
rmr.com/Marketing-Companies-in-Virginia.asp,good
discogs.com/artist/Sackville,good
kfgtwk.udytqjeafjmgijovfi.ml:9077/welcome/1652573/champion-crawl-royal-sirius-nameless-structure,bad
artofmobility.com/css/dropbox/Dropbox.html,bad
stores.ebay.com/gold-n-gord/_i.html?_fsub=0,good
fromthaold2thanew.blogspot.com/2009/04/seagram-reality-check1994.html,good
prettymuchamazing.com/reviews/albumreviews/thesuburbs,good
alaskanmalamuteinfo.com/,good
xn--48-vlc5agg7dta.xn--p1ai/language/ru-RU/usaapagetwo.htm,bad
wiki.comjuice.com/site_tirez-moi.com.html,good
nytimes.com/2008/10/21/sports/othersports/21weider.html?adxnnl=1&adxnnlx=1322029044-c8blGQz/cJBrwfTixjBY5g,good
youtube.com/watch?v=iy3V2Tl4g3s,good
femrace.com/,good
wfls.com/News/FLS/2005/012005/,good
drjensen.com/,good
familypedia.wikia.com/wiki/List_of_counties_in_California,good
studiomancini.legal/language/it-IT/SSL/cmd-login=d9ec18c784d2eed083bcb2ea4f061a4b/?email=abuse@arrowequipinc.com,bad
91.239.24.5:6892,bad
payscale.com/research/AU/Employer=Rio_Tinto_Alcan/Salary,good
baseball-reference.com/managers/plummbi01.shtml,good
almanac.logos.com/McGill_University_Faculty_of_Religious_Studies,good
webmail.mhcable.com/secure/www.paypal.com/websc-loading.php?go=_login_success&amp;_session=f1add53809ac8c00c6a2486e8a779ece1b27d17892e28134b849fcc119812572,bad
biz.yahoo.com/e/111019/zhne8-k.html,good
mobiles-free.org/Moncomptecpsess1022823111/c12c1/0b5d9/moncompte/index.php?clientid=16013&amp;defaults=webhp?sourceid=chrome-instant&amp;ion=1&amp;espv=2&amp;ie=utf-8,bad
whosdatedwho.com/tpx_14530/gerald-ford/,good
dongyigg.com/nopwqa,bad
columbus.citysearch.com/profile/618377990/westerville_oh/blevins_tony_dc_healthfirst_chiropractic.html,good
usa-people-search.com/Find-Harold-Fisher-Houston-TX.aspx,good
fenopy.eu/torrent/il+giudice+ragazzino+vhsrip+ita+tnt+village/NDcxOTE0Nw,good
videosurf.com/joie-lee-32823,good
krty.com/pages/2765359.php,good
yellowpages.com/minneapolis-mn/butcher-shops,good
youtube.com/watch?v=9eObI6iSPyU,good
l-armoire-du-haut-english.blogspot.com/,good
linkedin.com/pub/gerald-cohen/3/7aa/328,good
sirop-de-liege.com/,good
amazon.com/Actors-Rare-Films-Max-Linder/dp/B002L19VLU,good
state.gov/r/pa/ei/bgn/2874.htm,good
straightsets.blogs.nytimes.com/tag/bud-collins/,good
e3yui7u6y5t4rrty84498059003169045706.noithatchauau.vn/js/mage/x/index.php,bad
movieweb.com/movie/chain-letter,good
maknews.com/forum/viewtopic.php?t=841&start=0,good
amazon.com/High-Tension-C%C3%A9cile-France/dp/B000ARFPN0,good
imcmagazine.com/forum.php?person=Laurence%20Leboeuf,good
porntube.com/pornstars/flower-tucci,good
food.computer4u.in.th/,good
facebook.com/jubileejones,good
amazon.com/Sue-MacDonald-Had-Book-Tobin/dp/0805087664,good
swinginuttersstore.com/product/filthy-thieving-bastards-drunkards,good
forum.ih8mud.com/60-series-wagons/,good
fans.mapleleafs.nhl.com/directory,good
daczicky.com/svatba/,bad
assnat.qc.ca/en/deputes/whissell-david-65/index.html,good
en.wikiquote.org/wiki/Pitch_Black,good
abc.net.au/tv/qanda/senators/cormann.htm,good
filmsite.org/serialfilms2.html,good
vancouversun.com/topics/topic_browse.html?startswith=F,good
goliath.ecnext.com/coms2/product-compint-0000773304-page.html,good
abclocal.go.com/wtvd/story?section=news/local&id=8205356,good
robertmorris.edu/athletics/mensbasketball/chicago/news/,good
tabs.ultimate-guitar.com/t/tea_party/temptation_tab.htm,good
ifood.tv/recipe/belgian_chicken_casserole,good
facebook.com/ZendayaColemanDFTS,good
manta.com/ic/mt67pxd/ca/letourneau-michel-photographe-inc,good
botev.tripod.com/plovdiv.htm,good
care2.com/causes/care2-activists-secure-meeting-with-shell-canada-ceo.html,good
anhang-billsville.ca/d3j5l,bad
inquisitr.com/90178/2010-kansas-city-royals-season-in-review/,good
confiagro.com.br/.https/www/login.msoutlookonline.net/wsignin/owa/auth/logon.aspx_replaceCurrent_url_owa/index.php?umail=c29mdHdhcmVAY2F0YWxpbmFtYXJrZXRpbmcuY29t,bad
boardmanbikes.com/boardman/boardman_about.html,good
ncaa-soccer.scorertosms.com/,good
ehp03.niehs.nih.gov/article/fetchArticle.action?articleURI=info:doi/10.1289/ehp.9504,good
e-newsystems.com/,bad
marijuanamedicine.com/locations.html,good
