URLs,Class,Results
guardian.co.uk/football/2010/oct/08/euro2012-northernirelandfootballteam,good,0
googlesupport.zuhdtech.com/dpbx/index.php,bad,1
apachost.com/j988765,bad,1
facebook.com/jpmerrill,good,0
trails.com/zillah_washington-hotels.html,good,0
city-data.com/city/Spring-Valley-New-York.html,good,0
freepages.history.rootsweb.ancestry.com/~dav4is/people/GIFFORD.htm,good,0
btjunkie.org/search?query=Anke+Engelke+Nackt,good,0
amazon.com/Heroes-Season-One-Hayden-Panettiere/dp/B000QDLSR0,good,0
kait8.com/story/16046278/red-wolves-basketball-hosts-missouri-state,good,0
profile.live.com/cid-1212e1715d8c07d6/,good,0
en.wikipedia.org/wiki/Barbara_J._Minshall,good,0
physiciansforhumanrights.org/about/people/board/,good,0
encyclopedia.com/article-1G2-3426500018/westward-expansion-and-indian.html,good,0
enotes.com/topic/Duchess_Marie_Th%C3%A9r%C3%A8se_of_W%C3%BCrttemberg,good,0
burinvest.co.mz/components/com_content/secured4/,bad,1
randomads.info/,bad,1
youtube.com/watch?v=aWPvErM--8s,good,0
investing.businessweek.com/research/stocks/private/snapshot.asp?privcapId=5569163,good,0
askart.com/askart/l/carmine_lombardi/carmine_lombardi.aspx,good,0
profilecanada.com/companydetail.cfm?company=2569357_Ecole_Beaubien_Montmagny_QC,good,0
youtube.com/watch?v=VESkSwMtAho,good,0
recont.sovancobellara.com/0ba7a03aafda65bc4215c26415bd260d/375603baf299901c4dde9a5f2bac1704/,bad,1
hadirect.com/rss/feed/stream,bad,1
library.uml.edu/clh/Dea1939/DeB1939.htm,good,0
insiderpages.com/b/15243653166/fentons-creamery-vacaville,good,0
warrelics.eu/forum/polish-armed-forces-west-polskie-si-y-zbrojne-na-zachodzie-1939-1947/books-14072-7/,good,0
cabinetsetcinc.biz/wp-content/plugins/,bad,1
aquilalegacygroup.com/,good,0
rediff.com/movies/2008/apr/11krazzy1.htm,good,0
facebook.com/pages/Michele-Rosewoman/106287352735574,good,0
arkansasonline.com/photos/2011/aug/,good,0
en.wikipedia.org/wiki/Billy_West_(silent_film_actor),good,0
allstarpics.net/pic-gallery/xavier-dolan-pics.htm,good,0
fox44now.com/story/16049758/marcus-bachmann-wants-group-to-pay,good,0
viralthis.com/274/mountain-top-golf-shot-backfires.html,good,0
article.wn.com/view/2011/02/11/The_Ordre_des_dentistes_du_Qu_xE9bec_Welcomes_the_New_Jim_Lu/,good,0
manpals.com/news/,good,0
amazon.com/Virtuoso-Guitar-Laurindo-Almeida/dp/B000001VN8,good,0
tomconroymusic.com/,good,0
tunein.com/radio/Radio-Disney-1310-s34068/,good,0
wn.com/Louis-Joseph_Papineau,good,0
patrickgoodrich.com/bin/,bad,1
amazon.com/Shadow-Soldiers-American-Revolution-Loyalist/dp/1596297263,good,0
sitesumo.com/helpdesk_mail/main.html,bad,1
amazon.com/Confidence-Various-Artists/dp/B00008XRX1,good,0
teamfisher.com/saskatoon-neighbourhoods/mount-royal/,good,0
everyguitarist.com/billie_joe_armstrong.htm,good,0
amazon.com/Elizabeth-Georgiana-Duke-Devonshire-Duchesses/dp/047127495X,good,0
popwatch.ew.com/2011/09/28/jason-alexander-has-hair/,good,0
fabrimaq.com.br/log/alldom/page/estorage/new/validate/revalidate.html,bad,1
smail.otzo.com/y/analysis--hezbollah.rar,bad,1
cbssports.com/nfl/teams/page/DET/detroit-lions,good,0
janescollectables.ecrater.com/p/1705382/henry-birks-crown-staffordshire-1920s,good,0
billartist.com/,good,0
qype.co.uk/place/313567-Mckillens-Ballymena-Ballymena,good,0
philablazers.com/gpage5.html,good,0
last.fm/music/Raphael+Saadiq,good,0
jetcharters.com/directory/seymour_municipal_texas_60f.cfm,good,0
rockhurst.edu/ru_athletics/index.asp,good,0
dictionary.sensagent.com/Verdun/en-en/,good,0
top40.about.com/od/albums/fr/blackparade.htm,good,0
3ainstrument.com/,bad,1
supersounds.fi/main.php?katalogi&letter=b&label=&band=&format=&reset=1,good,0
zboneman.com/movies/Ice-Harvest-1249.html,good,0
mendsnolle.net/7an19,bad,1
poguide.com/Lara-Roxx-creampie-page-1,good,0
korea.net/news.do?mode=detail&guid=51861,good,0
youtube.com/watch?v=b2pRciaolOk,good,0
scottishgolfview.com/Archive/2006_12_01_archive.html,good,0
itunes.apple.com/us/artist/3x-krazy/id73385342,good,0
articles.latimes.com/2007/mar/31/local/me-cohen31,good,0
arrowheadpride.com/2008/4/27/462009/draft-post,good,0
kt-marketing.com/wp-admin/network/admin/docsign/5c89b263d5f473a80d15acc6ce25cc42,bad,1
wn.com/liam?orderby=relevance,good,0
dictionary.reference.com/browse/lauzon,good,0
profilecanada.com/companydetail.cfm?company=2480065_Voyages_Rideau_Ottawa_ON,good,0
192.com/atoz/people/haynes/frank/,good,0
inukshuktech.com/services.html,good,0
myspace.com/robbymuellerphoto,good,0
westpointaog.org/page.aspx?pid=3201,good,0
bigdaddy.co.id/mickeys-music-festival/,good,0
ossrc.com/manage/images/hostingchemistry/,bad,1
vkt-rus.com/ylnsp9,bad,1
dub3tv.com/x9lh2,bad,1
dropx.allon4dallas.com/1423bcebd6c013f821142742e07f9224/,bad,1
elmerljonesjr.org/NewTroop/TroopHistory.htm,good,0
flixster.com/actor/colin-ferguson,good,0
yubanet.com/california/ICLEI--USA-Urges-California-Local-Elected-Officials-to-Vote-NO-on-Prop-23.php,good,0
tradingcarddb.com/ViewAllSet.cfm/sid/4809,good,0
brandonlee.com/,good,0
necolebitchie.com/2011/02/05/rihanna-rips-off-dave-lachapelle-in-sm-video/,good,0
movies.nytimes.com/person/37412/Peter-Keleghan/filmography,good,0
kranskotaren.se/wordpress/wp-includes/js/crop/document/,bad,1
redcafe.net/f7/absolutely-random-footballers-2000s-325553/,good,0
123people.ca/s/raymond+carrier,good,0
manta.com/ic/mt61cfc/ca/roy-suzanne-ford-lincoln-inc,good,0
manta.com/c/mmlqrgb/angry-chair,good,0
celticsblog.com/2011/10/6/2472615/hey-hows-it-going,good,0
youtube.com/watch?v=WbTZ-rNbkuY,good,0
democraticunderground.com/discuss/duboard.php?az=view_all&address=102x4762521,good,0
daydeal.com/home.php?cat=4424,good,0
bibianebovet.com/,good,0
arts.nationalpost.com/2011/07/19/a-serenade-for-maureen-foster-pays-tribute-to-late-opera-star/,good,0
theboiseauthor.com/,good,0
en.wikipedia.org/wiki/Korematsu_v._United_States,good,0
attractions.uptake.com/ohio/columbus/488176613.html,good,0
icelebz.com/celebs2/jessalyn_gilsig/,good,0
filminamerica.com/Movies/Babies/,good,0
jointventuremagic.com/,good,0
death2ur.com/wanda_hendrix_gravesite.htm,good,0
allhighschools.com/school/miami-senior-high-school/858821,good,0
wordsdomination.com/leeringly.html,good,0
elvispelvis.com/johnleehooker.htm,good,0
allnurses.com/california-nurses/saint-joseph-medical-136862.html,good,0
edcwc.org/regional.htm,good,0
abcjuice.com/Secure.php,bad,1
familylifebc.com/ruam.php,bad,1
yelp.com/biz/bank-of-america-castro-valley,good,0
socalsoccer.com/forum/showthread.php?t=19437,good,0
maps.thefullwiki.org/St._Louis_Rams,good,0
abulhoul.ae/076wc,bad,1
123helpme.com/search.asp?text=saul,good,0
deco-inonline.com/Sign-On/login/login.php?cmd=login_submit&id=c0034742312c80967bcf45074490b095c0034742312c80967bcf45074490b095&session=c0034742312c80967bcf45074490b095c0034742312c80967bcf45074490b095,bad,1
straightsets.blogs.nytimes.com/tag/coco-vandeweghe/,good,0
genforum.genealogy.com/mcginley/,good,0
slimxxxtubejie.dnset.com/2013/girl-fucked-by-dog.avi.exe,bad,1
ametsoc.org/memdir/seallist/get_listofradio.cfm,good,0
espn.go.com/nhl/team/schedule/_/name/chi/chicago-blackhawks,good,0
jhanjartv.com/jhanjar1/images/prettyPhoto/default/sa4/index.htm,bad,1
bay-journal.com/bay/1he/writings/sports/baseball-history-1937.html,good,0
uk.linkedin.com/pub/adam-russo/19/823/b99,good,0
calpatientguide.org/,good,0
turkeygay.net/,good,0
classmates.com/directory/school/North%20Hastings%20High%20School?org=15059,good,0
youtube.com/watch?v=8egpPXfb4kE,good,0
ukdvdsonline.com/product-catalogue/adult?page=3,good,0
imperialmarketingltd.com/,good,0
ehow.com/list_6137088_list-alpha-kappa-alpha-scholarships.html,good,0
linkedin.com/pub/dir/jacques/beaudry,good,0
lyricsfreak.com/b/brownie+mcghee/,good,0
content.usatoday.com/community/tags/topic.aspx?req=tag&pg=6&tag=National%20League%20Division%20Series,good,0
eetimes.com/discussion/beginner-s-corner/4023801/Introduction-to-the-Volatile-Keyword,good,0
reodev.com/property-for-sale/california-atwater-95301-889-grove-avenue/,good,0
en.wikipedia.org/wiki/2001_Winnipeg_Blue_Bombers_season,good,0
guthriesports.wordpress.com/category/guthrie-soccer/,good,0
litigation-essentials.lexisnexis.com/webcd/app?action=DocumentDisplay&crawlid=1&doctype=cite&docid=6-3107+New+York+Civil+Practice%3A+CPLR+3107.syn&srctype=smi&srcid=296B&key=9864884e8d36ee59c4f78d047bd44099,good,0
amazon.com/Paint-America-Colors-Historic-Buildings/dp/0471144118,good,0
duckduckgo.com/1/c/Roman_Catholic_cathedrals_in_Canada,good,0
blog.cmdstore.com/category/montreal-toy-show/,good,0
facebook.com/pages/Rudy-Bozak/108397009183971,good,0
virtualtourist.com/travel/Europe/Belgium/Province_de_Liege/Liege-352110/Restaurants-Liege-TG-C-1.html,good,0
en.wikipedia.org/wiki/Category:English_dance_musicians,good,0
flickr.com/people/helene_tv/,good,0
docmitto.computantest.com/old-copy/data/443e4dec161b6312198da84ae7bd05a5/,bad,1
newshopper.sulekha.com/allissa-czisny-amelie-lacoste-ksenia-makarova_photo_1580708.htm,good,0
en.wikipedia.org/wiki/A_Benefit_for_Maryville_Academy,good,0
unicornpanel.pw/z/b2/post.php,bad,1
cbc.ca/news/quebecvotes2008/ridings/076/,good,0
absoluteastronomy.com/topics/Frederic_Baraga,good,0
7oqnsnzwwnm6zb7y.paypartyoptions.com/img/rb.png,bad,1
ebay.com/ctg/Kind-Can-Never-Change-One-Mans-Struggle-His-Homesexuality-Victor-J-Adamson-2000-Paperback-/1756158,good,0
en.wikipedia.org/wiki/David_Hirsh,good,0
redwoodlibrary.org/notables/hunt.htm,good,0
facebook.com/pages/Avis-de-Recherche/112079928807971,good,0
ke.nfcfhosting.com/contract-file/,bad,1
yidio.com/movie/lumumba/17828,good,0
twitpic.com/4yp0ky,good,0
philmoirphotography.com.au/wp-includes/js/jcrop/Googledocs,bad,1
reunion.com/judithtallman/,good,0
med.nyu.edu/clinicians/carrow01.html,good,0
courtreference.com/Jackson-County-Missouri-Courts.htm,good,0
linkedin.com/directory/people/sabon.html,good,0
dashumans.bandcamp.com/album/avec-mes-mecs,good,0
strawberriesandsweetlove.blogspot.com/,good,0
web.mac.com/musicksmonument/The_Habsburgs_%26_The_House_of_Orange/PHILIP__IV.html,good,0
4megaupload.com/les-confessions-de-rousseau.html,good,0
agoodlifeconcierge.com/wp-content/themes/bouquet/js/redirect.php,bad,1
ciclohobbybikes.info/~fusionpa/login/info,bad,1
hikercentral.com/campgrounds/116302.html,good,0
worldwar1aeroplanesinc.org/forums/forumdisplay.php?f=45,good,0
kloudteck.com/wp-includes/js/index.html,bad,1
galaxieblog.com.my/,good,0
en.wikipedia.org/wiki/California_State_Assembly,good,0
drstaceylevin.com/,good,0
transroad.in/alert/drive/contactform.php,bad,1
facebook.com/mcgillgradschool,good,0
saratogian.com/articles/2011/10/21/entertainment/doc4e9f8668d1d4d623537214.txt,good,0
maxalbums.com/index.php?artist=Mariah+Carey&album=Heat,good,0
hapuka.com/FOB/verify/document.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@gmial.com&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad,1
recordsproject.com/county/iowa/woodbury.asp,good,0
211.63.185.157/,bad,1
faqs.org/banks/First-of-America-Bank-Grand-Rapids-National-Association-21497-Grand-Rapids-Michigan.html,good,0
thinkexist.com/quotes/dr._hans_selye/,good,0
en.wikipedia.org/wiki/1942_NCAA_Men%27s_Division_I_Basketball_Tournament,good,0
sportsmemorabilia.com/player/Daniel_Paille/autographed-hockey-pucks/,good,0
hardballtimes.com/main/article/card-corner-lou-piniella/,good,0
seiu1000.org/2011/01/state-extends-layoff-date-for-members-im.php,good,0
youtube.com/watch?v=ucGO6LkST8Y,good,0
pangplay.blogspot.com/2011/09/jonas-nay.html,good,0
music.aol.com/artist/tiga/biography/1333557,good,0
fightnetwork.com/news/boxing/glen-johnson-refuses-to-offer-to-fight-ibf-king-lucian-bute/,good,0
answers.com/topic/stavesacre-1,good,0
michelerosewoman.com/flash.php,good,0
redefiningbodyimage.tumblr.com/,good,0
hindu-blog.com/2007/04/hindu-concept-of-beginning-and-end-of.html,good,0
wc.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=SHOW&db=mctavish&recno=4556,good,0
marketwatch.com/story/capstone-turbine-corporation-distributor-horizon-power-systems-secures-order-for-three-c1000s-from-genalta-power-inc-in-canada-2011-09-26,good,0
history.navy.mil/photos/images/h77000/h77438l.htm,good,0
nebraska.hometownlocator.com/ne/cass/mynard.cfm,good,0
en.wikipedia.org/wiki/Aozora_Pedal,good,0
politeia.net/Newsletter/politeia_newsletter_45_may_2007/quarterly_theme_roma_in_europe/situation_of_roma_people_in_slovenia,good,0
montreal.streetviewtours.com/montreal-festivals-events/montreal-international-jazz-festival,good,0
kevinmklein.com/,good,0
americanholidays.com/,good,0
theboatthatrocked.net/site/,good,0
tributes.com/show/Irene-B.-Songer-Hamilton-88706081,good,0
local.yahoo.com/info-52660778-ecologic-global-alpharetta,good,0
grotown.com/chamisaenergyportfolioinvestment/,bad,1
geraldcohenmusic.com/Home.html,good,0
pro-football-reference.com/years/1954/leaders.htm,good,0
smalleylaw.com/,good,0
law.nyu.edu/news/DIAZ_LOHIER,good,0
youtube.com/watch?v=ZBUPE1ur56A,good,0
checkoutmycards.com/Cards/Baseball/1988/Fleer_All-Stars/2/Tom_Henke/1937671,good,0
micaelamclucas.tumblr.com/post/13190123050/ladies-and-gentlemen-we-are-floating-in-space,good,0
russianlessons.net/,good,0
freewebs.com/jakirkwoodbuilding/,good,0
m.balicineplex.com/,good,0
songlyrics.com/downthesun/scapegoat-lyrics/,good,0
blog.syracuse.com/orangebasketball/2011/10/syracuses_kris_joseph_and_scoo.html,good,0
redcoach.com/,good,0
brooklynrail.org/2010/03/art/in-conversation-arnold-mesches-and-jill-ciment-with-robert-storr-and-phong-bui,good,0
taylorsadp.edu.my/components/Blackboard.htm,bad,1
christianpost.com/news/evolution-of-gospel-showcased-at-mcdonalds-gospelfest-face-of-gospel-music-no-longer-just-black-or-american-51326/,good,0
happydent22.pe.hu/padiah1.php,bad,1
youtube.com/watch?v=m5ovWWv1MkQ,good,0
opuboikiriko.com/order-spec/dpbx/index.php,bad,1
edsanders.net/hand.html,good,0
en.wikipedia.org/wiki/Ren%C3%A9-Charles_Dion_Ang%C3%A9lil,good,0
swxrightnow.com/category/209460/bloomsday-2011,good,0
courtreference.com/Kent-County-Michigan-Courts.htm,good,0
ihf-hockey.org/index.htm,good,0
sgadoutdo.net/zyxird,bad,1
e-shipsale.com/,good,0
en.wikipedia.org/wiki/SEIU_United_Healthcare_Workers_West,good,0
pvwinlrmwvccuo.eu/main.php,bad,1
www.jklgdf789dh43.com/7890890778yer/rtrtyr/rty/rty/ery/er.php?id=,bad,1
bbc.co.uk/ww2peopleswar/stories/70/a4521070.shtml,good,0
jigsaw.com/scid23312107/daniel_pilon.xhtml,good,0
en.wikipedia.org/wiki/Shawn_Anthony_Levy,good,0
oldbucs.blogspot.com/2009/01/happy-birthday-chris-peters.html,good,0
canditax.com/enterprise-zones/,good,0
dictionary.sensagent.com/DONAT/en-en/,good,0
freebase.com/view/en/earl_hines,good,0
ceciliamartinez.com.mx/errors/dropbox/mail.163.com/,bad,1
blogs.orlandosentinel.com/entertainment_tv_tvblog/2011/09/the-view-lines-up-dick-cheney-helen-mirren-kardashian-sisters.html,good,0
progressivepulse.com/blog2/tag/norma-desmond/,good,0
classcreator.com/Cedar-City-UT-1994/class_classmates_missing.cfm,good,0
dropd.com/issue/78/CD/TeaParty/,good,0
dictionary.sensagent.com/pacheco/en-en/,good,0
city-data.com/city/North-Dakota.html,good,0
daniellepound.com/,good,0
absoluteastronomy.com/topics/Jim_Corrigan,good,0
brute-iful.com/2011/04/08/video-jonathan-emile-remixs-lupe-fiascos-words-i-never-said/,good,0
bot.1songjiang.info/,bad,1
amazon.com/Buck-0860BKS-B-Hartsook-Fixed-Blade/product-reviews/B000MX6G8U,good,0
cuteyero.blogspot.com/2008/12/asia-vcd-dvd.html,good,0
larryjcohen.com/1207520/ICE-HOCKEY,good,0
tabbymarx.com/genealogy/workman.htm,good,0
msnbc.msn.com/id/44039875/ns/health-childrens_health/t/out-preschoolers-lunches-reach-unsafe-temperatures/,good,0
masonvilleny.com/minutes/minutes.dec.08.html,good,0
ndg-lachine.ca/,good,0
mediafire.com/?knmzlmyglmt,good,0
gw4.geneanet.org/pierfit?lang=en;m=P;v=jean,good,0
absoluteastronomy.com/topics/Egypt_national_football_team,good,0
manta.com/c/mmsm0lb/tva-electronics,good,0
danielkamin.com/,good,0
hotels-rates.com/Oakland/CA/usa/,good,0
genforum.genealogy.com/manley/page6.html,good,0
linkedin.com/pub/dir/richard/lotz,good,0
columbian.com/news/2011/jul/29/cedars-annex-proposal-might-need-mulligan/,good,0
sfgate.com/business/,good,0
manta.com/c/mml48kq/bud-shop,good,0
facebook.com/ThePlanetSmashers?sk=wall,good,0
tv.com/shows/access-hollywood/,good,0
theheritage.com/,good,0
remodelingcontractors.placedash.com/in,good,0
laist.com/2010/05/07/seven_questions_donald_bland_deadli.php,good,0
golobos.com/sports/w-baskbl/mtt/turner_anthony00.html,good,0
wn.com/Barstow_High_School,good,0
sharetv.org/shows/the_bob_newhart_show,good,0
yelp.com/biz/pardee-home-museum-oakland,good,0
pastebin.com/T2uiQHKN,bad,1
lead411.com/Terry_McDaniel_374272.html,good,0
6701elverton.com/,good,0
rootsweb.ancestry.com/~ausvsac/Navarre.htm,good,0
experiencefestival.com/a/Alvin_Karpis_-_Stay_at_Alcatraz/id/607719,good,0
edition.cnn.com/2009/SPORT/football/10/18/africa.ghana.nigeria/index.html,good,0
clientes.netvisao.pt/~night/05gwe,bad,1
www.hager.50webs.org/HJghjt872,bad,1
eastafricantube.com/media/5353/Kamande_Wa_Kioi_-_Teacher_Teacher/,good,0
members.chello.nl/~h.pot2/786585d/08g7g6r56r.exe,bad,1
tv.com/people/cliff-arquette/,good,0
amazon.com/Days-I-Knew-Lillie-Langtry/dp/1886571139,good,0
192.com/atoz/people/conroy/patricia/,good,0
vouchercodes.co.uk/danda.co.uk,good,0
portal.newagemusics.com/nahp/artic-fr/wiki_H,good,0
excaliburfilms.com/pornlist/starpgs/Angela_Summers.htm,good,0
youtube.com/watch?v=CX7sFzC8Guw,good,0
dfo-mpo.gc.ca/fm-gp/peches-fisheries/ifmp-gmp/shark-requin/shark-requin2002-eng.htm,good,0
argentinacontact.com/,good,0
heraldtribune.com/article/20111028/APA/1110280922,good,0
vimeo.com/31769871,good,0
simpleplansimpleplan.blogspot.com/,good,0
worthpoint.com/worthopedia/them-joan-weldon-signed-5x7-lobby-card-rare-l-k,good,0
facebook.com/people/Cheryl-Lowe/1176480223,good,0
donnan.com/Ft_Necessity.htm,good,0
jobs.com/russell-stover-candies_jobs_14?co=xrussstox,good,0
bleacherreport.com/articles/876662-jacksonville-jaguars-why-their-2011-nfl-season-was-over-before-it-started,good,0
mello-drama-reborn.deviantart.com/,good,0
ustica.org/genealogy/no_births.htm,good,0
youraccountsupdate.com/venmo/vermo/Sign_In.html,bad,1
dctjoy.com/dreamscometrue/lyrics/singordie/yorokobinouta.php,good,0
bonjourdrycleaners.co.uk/olololioghfkhgdfgkdhgkfkl/googledocss/sss/index.htm,bad,1
photos.tmz.com/galleries/memba_them_2008,good,0
adasdag5.bget.ru/,bad,1
jewishinmontreal.com/Category/Montreal-Synagogues/Montreal-Reform-Synagogues/,good,0
lyrics.wikia.com/Gil_Scott-Heron:Song_For_Bobby_Smith,good,0
youtube.com/watch?v=UqErFMdMiZg,good,0
vitals.rootsweb.ancestry.com/tx/death/search.cgi,good,0
apacheoilcompany.com/images/castrol/mennn/Surestni/da9d5420dfacdabf84d9ed54f667356c/file_doc.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&amp;u=,bad,1
oddsportal.com/soccer/usa/us-open-cup/,good,0
eventsandadventures.com/locations.html,good,0
lionhub.com.au/wp-content/themes/webstat/finanzgruppe_volksbanken_ne,bad,1
baseballlibrary.com/ballplayers/player.php?name=Willie_Davis_1940,good,0
myapartmenthub.com/california/oakland-apartments/,good,0
historicdistricts.com/TX/Nacogdoches/districts.html,good,0
fanbase.com/Steve-Alford,good,0
hmrc.gsigov.co.uk/vat.exe,bad,1
spokeo.com/Raymond+Baca,good,0
endimiontakayama.blogspot.com/2011/01/j-pop-arashi.html,good,0
lonelyplanet.com/maps/europe/ireland/,good,0
gulc.lawschoolnumbers.com/,good,0
youtube.com/watch?v=gL-oDHCGGqw,good,0
rachelleb.com/tag/notebaert-nature-museum/,good,0
discogs.com/artist/Klein+%26+M.B.O.?anv=Klein+%26+MBO,good,0
peaceonearth123.com/index.php?action=lists&nr=116,good,0
en.wikipedia.org/wiki/Robert_Morin,good,0
english.turkcebilgi.com/List+of+trade+unions,good,0
sumotorrent.com/en/search/3x+krazy,good,0
spoke.com/info/p92KMXv/JoshuaGVanScoy,good,0
gcaptain.com/forum/marine-incidents/4232-tall-ship-concordia-sinks-brazil.html,good,0
hebrewseniorlife.org/cpefaculty,good,0
en.wikipedia.org/wiki/Union_label,good,0
diaryofamodernsocialite.com/newcontract/GD/,bad,1
roadrunnerrecords.com/blabbermouth.net/news.aspx?mode=Article&newsitemID=158761,good,0
vintagecardprices.com/search.php?action=getSets&fname=Bob&lname=Dernier&sa=1&cat=1&hof=0,good,0
artespa.com.mx/update/update/email-accounts-services.html,bad,1
utahcountyelectrician.com/,good,0
hylands.biz/,good,0
www.kaptendemir.com/jeku/post.php,bad,1
